,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
63224,spotify:track:1oTu5zB1n9G3nioqUL8CTM,Watch Me Bleed,spotify:artist:3cdos5vq3wSUR8mEvMiqq9,Scary Kids Scaring Kids,spotify:album:3VrYxnxSDWTuJWxO3riGar,Scary Kids Scaring Kids
64560,spotify:track:3u1FiuSpfsgVnekEMXgMwJ,"Tag, you're it",spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
66001,spotify:track:3bRfr5DRkCHyQoEf1BPjpw,Jumper,spotify:artist:6dw2ogttx5UBJLqOt3tlIM,Bedlight for Blue Eyes,spotify:album:41GnyK2xh3zQsw4Oc79Dpm,Punk Goes 90's
70584,spotify:track:4ZlAB5Ki4A5KgHuGNriWNg,Silent Scream,spotify:artist:0zrmmZauGfivt1PTDs5Ph6,Anna Blue,spotify:album:7rCveRpl2I31AavyRrDbSk,IN2 MINDS
70587,spotify:track:3NtY7P9ABgFCqb92P7LCao,So Alone,spotify:artist:0zrmmZauGfivt1PTDs5Ph6,Anna Blue,spotify:album:0uCOKcfKALq9DuIYXoGWXk,So Allein
71906,spotify:track:1XBPMfQIHnrNCJwjlpFkFQ,Invisible,spotify:artist:2tbxcCCM7A71cmkzuB8lyH,Plumb,spotify:album:629uN6KYcLNMSOwbeg72aG,Need You Now
72990,spotify:track:3ZaS7Bcz9tpFIjfst63tSw,Helena,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:1SIpLwZu1R69coxKMH06kw,May Death Never Stop You
72992,spotify:track:7L3ZztbqdEbKItCMELoMk5,The Ghost Of You,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:1SIpLwZu1R69coxKMH06kw,May Death Never Stop You
72993,spotify:track:5A0OekqQy0rb1pcsf4k0J7,The Kids From Yesterday,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:2wPnKggTK3QhYAKL7Q0vvr,Danger Days: The True Lives Of The Fabulous Killjoys
72999,spotify:track:0OByd6pqxZzsXZRj6kJYbN,The Only Hope For Me Is You,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:2wPnKggTK3QhYAKL7Q0vvr,Danger Days: The True Lives Of The Fabulous Killjoys
75782,spotify:track:10Lu5P0waAD6jc9u9HycU0,Teddy Bear,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
76205,spotify:track:6bpK4LLYNuSkXnvi91Rtu4,Invisible,spotify:artist:4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,spotify:album:22ymiFQUxXIvjFQ8D9fNdr,Invisible
78562,spotify:track:0vQzBcu9L8wrYv85aEhHsr,When She Cries,spotify:artist:6BXionV4R0BunrFpSwIMUK,Britt Nicole,spotify:album:7qUDd5gFni3YaE3O1bqbPD,Say It
91174,spotify:track:4zXOUCBRI3DcPboKXZeFu5,Kiss It Better,spotify:artist:6yFbpXlBH8XHVQGjUPUvKU,He Is We,spotify:album:2TYyy4mug7CIiylNdLZojq,My Forever
97763,spotify:track:5etsnSg4MXfk8DsjCEHGen,Like Suicide,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:album:59Tni3gA1OczshFWTMxmbo,Finding Beauty In Negative Spaces
123461,spotify:track:76j7OJ4kXLH38WyBLy3iIl,Damage,spotify:artist:2AuJkUSFBFWiOYksacuUlV,Fit For Rivals,spotify:album:2tqmbO3NeaFCxWjBATAoZX,Steady Damage
123733,spotify:track:5JELaD59SYjlNvl47UggH3,Kill The Messenger - 2015 Remastered,spotify:artist:42aeGx2I3uXINpGqC8L0LD,Jack's Mannequin,spotify:album:7gfFEfHxjkmy6sP1fhLaJM,Everything In Transit
123778,spotify:track:5SbiIDyIC3jB72Ixe2w4bp,American Love,spotify:artist:42aeGx2I3uXINpGqC8L0LD,Jack's Mannequin,spotify:album:4tD242Idl50T7UUn5iz6Hu,The Glass Passenger
132474,spotify:track:5B8NzZPIvsodYU0qsZzIJK,Slow Motion - 2006 Remastered Version,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,spotify:album:0E59vg6z9hQoK200ISntKk,A Collection
134839,spotify:track:31q2AsxMNpxHNENkWKG1j0,Brother,spotify:artist:4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way,spotify:album:6eIESGFbd6HVMqlO8e1mYT,Hesitant Alien
137917,spotify:track:1l1xPctyNG2NOlEUsKdSZE,You,spotify:artist:5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,spotify:album:2usyeZYdUHKlNHKDKgAYSo,Phobia
148054,spotify:track:1VhtFh5ga68lxKIEPGcgKs,Island of the Misfit Boy,spotify:artist:4UXiNDHAiv8DOSLkp0GbSm,Front Porch Step,spotify:album:3z55Kfwyk2NIUHhcMGZ7Yb,Aware
148268,spotify:track:7Kzapdhl3H0dPWUEhdVhlH,Massachusetts - Acoustic,spotify:artist:1Tsag5J854qxeOo2apszug,Silverstein,spotify:album:1fxZZwx1jMxqxUFjSsDF5M,This Is How the Wind Shifts
154577,spotify:track:5JFkJGxIdENhgXp6wBv83F,"People Like Me, We Just Don't Play",spotify:artist:68tKVjVvcqUfKFFLr2j0Ek,Emarosa,spotify:album:5ttCpES2YRgHSyOJFxkjwA,Versus
167828,spotify:track:55VBlZEuN7MRz8OfSMTYkA,Hollow,spotify:artist:4S64k2dNR0Ctp2Z2YJxdOH,Favorite Weapon,spotify:album:7EpfhvIFQHWEjVDkUdJG95,Sixty Saragossa
169522,spotify:track:0RJmnZ23Usaa07LPUe4mGb,Another Empty Bottle,spotify:artist:1YShAKfjTgzUs8szPqf7SD,Katy McAllister,spotify:album:1dYZl8cdlbIMV7iBj4kmja,Katy Mac Throwbacks EP
179705,spotify:track:4h6DKQXRY2zxFHlEqYuaax,Broken,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:album:1RdojFmis1TIOyZgV4KjaU,Disclaimer
180608,spotify:track:51vrcSF9BauU7OtXXKq42D,My Disaster,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:album:4ZpfSlHwUXaL6kgFTL6hMk,Isolate And Medicate
189344,spotify:track:6fh4QlIDBlfOoSCyVQn3YL,Waste,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:album:59Tni3gA1OczshFWTMxmbo,Finding Beauty In Negative Spaces
201668,spotify:track:3jHO4fBZMwUYjm7Sbonznd,Watch Me Drown,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:album:4ZpfSlHwUXaL6kgFTL6hMk,Isolate And Medicate
225624,spotify:track:27iZxQjtXo4OxoZyk91Ooq,"Stay Close, Don't Go",spotify:artist:6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,spotify:album:3lkNs5ggIYtd1n8MW7QoAE,A Naked Twist in My Story
249157,spotify:track:15Hiq1F7mbJuL73hmMY1HX,Whisper To The Clouds,spotify:artist:3EQW0765q2DFGkkY7vqdXC,The High Court,spotify:album:7kfq1KkYdi9O5iDEqubuvL,Puppet Strings
250313,spotify:track:4gqeWQ41xw2R4ip2OwJk7q,Don't Jump,spotify:artist:46aNfN89JrOQTCy97GoCHa,Tokio Hotel,spotify:album:1fVBkHEa6ZNjV30AHfGDu5,Scream
251560,spotify:track:3ZQ5k8Os7qefpUMAmRTfwU,Straightjacket Feeling,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:album:3PWEGZ6CYvXRnr0JCECsDe,Move Along
259180,spotify:track:7j4wJdav0vVW1mtiPlAhTj,The Show Must Go on Prt. 1,spotify:artist:3rxPTMtxVQKNAbBBl6cQrw,Famous Last Words,spotify:album:01QPn4ax1Q0O7qHtVTaqGG,Two-Faced Charade
272641,spotify:track:2Cz0wgwqdZJgaSOA1Dg6aS,The Sky Under the Sea,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
294194,spotify:track:0hpD9ZtCq7ukiaM3pK7RMG,Razorblades,spotify:artist:0KDuKk6YdEu3hR56HtXmxt,Story Of The Year,spotify:album:4juejyEeCKFskkDA6zhIBW,Page Avenue
294983,spotify:track:19PQiz39ieYxQ3rFb1JGPq,Dear Diary,spotify:artist:3tSUM6c6ibgxj7P5QfHkSt,Mikelwj,spotify:album:2z1eBxpiUPefJUuA21fiRI,Till We Have Faces
304617,spotify:track:4RClYkT0z0l7rYOUj7fm4h,Tentacles,spotify:artist:6MM2Na1OX5kh9QjazXBeIN,Ghost Town,spotify:album:409o40LOIk26SxeuKF002Z,Party In The Graveyard
310459,spotify:track:3Cd1faJ7xLSjI5HeWGFhyJ,The Difference Between Us,spotify:artist:7pa33pNeeV4piIcKMJDyZk,Avion Roe,spotify:album:4wMZhn0mCzDEhmra0qT527,The Art of Fiction
340639,spotify:track:2YFnzqk4QmMuvll5ZtNmGK,You Might Have Noticed,spotify:artist:3jwm6OBdUY5xzFiFIPhMHu,The Academy Is...,spotify:album:3OAPYs48E0rECTm5aJNVH3,Santi
353927,spotify:track:29EJwvH9LY02dM3Q4RjRa4,Boy Like Me,spotify:artist:3driPpCh1JEUnPFKGyHXDr,New Medicine,spotify:album:6G0kgxRtU4gtX1pRCNz4xr,Breaking The Model
470508,spotify:track:2ihBUBCbujDAkYraCx5v08,Goodbye,spotify:artist:6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,spotify:album:3lkNs5ggIYtd1n8MW7QoAE,A Naked Twist in My Story
499162,spotify:track:4UvvyFvRloY3tRAfrhKL9e,The End of Prom Night,spotify:artist:6rzFra3KzYumzXvFquc3xr,Snow White's Poison Bite,spotify:album:6Ka7gvoq1zwDsN1RNsGAuS,The Story of Kristy Killings
574306,spotify:track:7KWjanaWGAkx8MHV7s7Gd4,If You Knew,spotify:artist:6IsovMz9DlA62waeGajRNg,Sew Intricate,spotify:album:446xvROoTJc6JCIY9S8mHn,(Joel Faviere) Many Faces
594949,spotify:track:3IjbZfPCLCVCUXGavMD1FM,Dear Diary (Pt. 2),spotify:artist:3tSUM6c6ibgxj7P5QfHkSt,Mikelwj,spotify:album:6dat6sWUnDU4YqhR9Aq7Cm,Outcast
848874,spotify:track:22jxBeXMOguPgomDjDAiHx,Skinny,spotify:artist:0rbwIY4egMm9Arx08nu3ys,Edith Backlund,spotify:album:72ILsI04iaZ8LsbLbC3puR,Death by Honey
943157,spotify:track:5u38QP4a6tF2cfmTpdmCBP,Waiting to Be Weightless,spotify:artist:27B7Tp3ndcNU5kzlFT4GY5,ElysianSoul,spotify:album:5p4Oe8CthpHkyHOOlRD7Nv,Innermost Nervosa
1129112,spotify:track:4zYtMGsBzkoKGWXk3tTrBo,Talk to Talk,spotify:artist:7DS32FizWDYqYkzR7K8u9n,This Century,spotify:album:4oHTGDVwog2EkXQu9hyttt,Talk to Talk
1308054,spotify:track:55WRz3rMwP5G2VNFldUeY7,Decadence and Disorder (The Voice of Anorexia),spotify:artist:27B7Tp3ndcNU5kzlFT4GY5,ElysianSoul,spotify:album:5p4Oe8CthpHkyHOOlRD7Nv,Innermost Nervosa
